source	target	weight
RPS6KA3	CAMK2D	0.3611
MYLK3	CAMK2D	0.3611
PSKH2	PHKG2	0.3611
ROR2	EPHB6	0.361
ERBB2	MATK	0.361
EPHB6	FES	0.361
TNK1	FER	0.361
ERBB3	SYK	0.361
FES	MAP3K9	0.361
NLK	CDK6	0.361
MAPK15	CDK18	0.361
TSSK4	PRKAA1	0.361
MAPK9	CHEK2	0.361
LMTK3	NTRK1	0.3609
EPHB6	ZAP70	0.3609
FGFR2	RYK	0.3609
DYRK3	CLK1	0.3609
DYRK3	CLK4	0.3609
CDK1	STK36	0.3609
STK36	NEK2	0.3609
CSNK1A1	TTBK1	0.3608
DDR2	PTK2	0.3608
PDK1	ADRBK1	0.3608
STK32C	CDC42BPB	0.3608
GRK7	SGK3	0.3608
CDC42BPA	PRKCI	0.3608
PRKCG	PRKX	0.3608
CAMKV	CAMK2G	0.3608
DAPK1	CAMK2A	0.3608
STK17B	CAMK2D	0.3608
PSKH2	CHEK2	0.3608
NEK5	NEK6	0.3608
ROR2	FGR	0.3607
PTK2	TEK	0.3607
FGR	INSRR	0.3607
DDR2	MAP3K10	0.3607
STK17A	NUAK2	0.3607
DAPK2	NUAK2	0.3607
RPS6KA5	MARK1	0.3607
SIK1	CAMK4	0.3607
EPHA8	MAP3K12	0.3606
RPS6KA1	OBSCN	0.3606
OBSCN	MYLK2	0.3606
MARK4	CHEK1	0.3606
HUNK	CHEK1	0.3606
RPS6KB2	ERN2	0.3605
MAPK7	CDK12	0.3604
SGK3	AURKB	0.3604
PRKX	AURKB	0.3604
SGK2	AURKA	0.3604
AKT3	AURKA	0.3604
PRKACB	AURKA	0.3604
AKT2	NUAK1	0.3604
PRKCE	NUAK1	0.3604
PRKCG	NUAK2	0.3604
PKN1	MARK4	0.3604
PKN2	MARK2	0.3604
PRKACG	SIK3	0.3604
PRKACB	SIK3	0.3604
PRKACG	SIK1	0.3604
PRKACA	SIK1	0.3604
PRKACA	BRSK1	0.3604
PRKACB	PRKAA2	0.3604
PRKACG	MELK	0.3604
PRKACA	MELK	0.3604
PKN3	CAMK1	0.3604
SGK2	CAMK4	0.3604
PRKCB	CAMK4	0.3604
STK36	STK4	0.3604
TAOK2	MAP3K1	0.3604
PTK7	EPHA10	0.3603
ROR1	EPHA10	0.3603
JAK3	HCK	0.3603
ERBB2	HCK	0.3603
EGFR	ITK	0.3603
SYK	LTK	0.3603
JAK3	TYRO3	0.3603
BRAF	MAP3K10	0.3603
MAPK13	CDK7	0.3603
AURKA	SNRK	0.3603
MARK4	PSKH1	0.3603
MARK1	PSKH1	0.3603
MARK2	PSKH1	0.3603
MELK	PSKH1	0.3603
HUNK	DCLK3	0.3603
SIK3	PHKG2	0.3603
SNRK	PHKG2	0.3603
MELK	CHEK2	0.3603
SNRK	PRKD2	0.3603
AATK	DDR2	0.3602
EPHB6	CSK	0.3602
EPHB6	HCK	0.3602
PDGFRA	INSRR	0.3602
KIT	IGF1R	0.3602
GRK5	PRKCI	0.3602
TNK2	ROR1	0.36
NTRK3	EPHB4	0.36
TNK2	FLT4	0.36
TXK	FLT4	0.36
FGR	KDR	0.36
FYN	KDR	0.36
TEC	KDR	0.36
YES1	FLT1	0.36
BTK	FLT1	0.36
BRAF	KSR1	0.36
MAPK11	CDK4	0.36
CDKL5	MOK	0.36
CDK20	ICK	0.36
STK32B	STK38	0.36
STK32C	SGK1	0.36
STK32B	SGK2	0.36
STK32C	PRKCG	0.36
STK38	CAMKK1	0.36
RPS6KA6	MARK3	0.36
RPS6KB2	MARK2	0.36
RPS6KA1	BRSK2	0.36
RPS6KA2	BRSK2	0.36
TSSK3	PRKAA2	0.36
PRKCG	PSKH1	0.36
GRK1	CAMK1	0.36
CDC42BPG	CAMK1G	0.36
MYLK3	DCLK3	0.36
TRIB2	CAMK2B	0.36
TRIB2	CAMK2A	0.36
AKT1	MAPKAPK2	0.36
PSKH1	MAPKAPK2	0.36
AKT1	CHEK2	0.36
PRKCQ	PLK4	0.36
PKN1	PLK4	0.36
PASK	PIM2	0.36
PAK6	MAP3K6	0.36
MAP4K3	MAP3K3	0.36
JAK3	DDR2	0.3598
TYK2	FGR	0.3598
TNK1	TEC	0.3598
ZAP70	MET	0.3598
TNK2	MAP3K10	0.3598
MUSK	MAP3K9	0.3598
PRKY	MARK3	0.3598
PRKY	MARK2	0.3598
PRKY	PRKAA1	0.3598
PRKY	PNCK	0.3598
JAK2	EPHA6	0.3597
JAK3	EPHA6	0.3597
EGFR	EPHA6	0.3597
EPHA7	KIT	0.3597
EPHA5	FGFR1	0.3597
EPHA5	FGFR3	0.3597
EPHA7	FGFR4	0.3597
KIT	TYRO3	0.3597
NTRK1	MERTK	0.3597
ROR2	KIAA1804	0.3597
MAPK7	CDK6	0.3597
MAPK7	CDK1	0.3597
MAPK7	CDKL5	0.3597
GRK4	LATS2	0.3597
PDK1	RPS6KA2	0.3597
GRK4	PRKACA	0.3597
RPS6KA4	PSKH1	0.3597
PHKG2	MAPKAPK5	0.3597
CHEK2	ULK2	0.3597
PRKD1	ULK2	0.3597
PRKD2	ULK2	0.3597
ROR2	FLT1	0.3596
ROR2	LTK	0.3596
TNK1	EPHA10	0.3595
PTK7	BLK	0.3595
EPHA8	MAP3K11	0.3595
DYRK3	SRPK2	0.3595
MAPK15	CHEK2	0.3595
JAK1	EGFR	0.3594
EPHB2	PDGFRA	0.3594
EPHB1	KIT	0.3594
EPHB3	FLT4	0.3594
EPHB1	KDR	0.3594
EPHB2	FGFR1	0.3594
JAK3	FGFR2	0.3594
EPHB3	FGFR2	0.3594
EPHB4	FGFR2	0.3594
JAK2	FGFR4	0.3594
EPHB4	FGFR4	0.3594
EPHB4	RET	0.3594
TEK	INSRR	0.3594
CDK1	CDKL3	0.3594
CDK13	CDKL2	0.3594
CDK17	CDKL5	0.3594
CDK15	CDKL5	0.3594
STK38L	PRKG2	0.3594
SGK3	PRKG2	0.3594
AKT2	PRKG1	0.3594
PKN1	PRKG1	0.3594
DAPK3	CHEK2	0.3594
DAPK2	CHEK2	0.3594
CAMK2G	CHEK2	0.3594
DYRK1B	CLK1	0.3593
MYO3A	MAP3K7	0.3593
ROR1	HCK	0.3592
LCK	INSRR	0.3592
SRMS	INSR	0.3592
TYK2	MET	0.3592
FGFR1	MAP3K11	0.3592
FGFR3	MAP3K11	0.3592
FGFR4	MAP3K9	0.3592
AURKB	NUAK2	0.3592
DAPK3	MARK1	0.3592
DAPK2	MARK1	0.3592
DAPK2	MARK2	0.3592
DAPK1	BRSK2	0.3592
NUAK2	CAMK1	0.3592
BRSK1	CAMK1G	0.3592
SNRK	CAMK4	0.3592
MARK2	ULK1	0.3592
MARK4	ULK2	0.3592
TAOK1	MAP3K2	0.3592
TAOK2	MAP3K2	0.3592
PTK7	FLT1	0.3591
ROR2	TEK	0.3591
TEK	RYK	0.3591
CDC42BPA	MAST1	0.3591
MAP2K4	STK24	0.3591
MAP2K4	STK25	0.3591
TNK1	CSK	0.359
CDKL1	GSK3B	0.359
CDK15	GSK3A	0.359
ERBB2	TNK1	0.3589
MUSK	EPHA10	0.3589
NTRK1	ZAP70	0.3589
FGR	RET	0.3589
EPHA1	TEK	0.3589
ROR1	TYRO3	0.3589
DDR2	MST1R	0.3589
RAF1	MAP3K13	0.3589
HIPK4	ICK	0.3589
STK32C	RPS6KB1	0.3589
MYLK	KALRN	0.3589
SNRK	CASK	0.3589
HUNK	PRKD3	0.3589
HUNK	PRKD1	0.3589
PRKD1	STK36	0.3589
HUNK	ULK3	0.3589
MELK	CHEK1	0.3589
FER	LIMK1	0.3587
MAPK7	CDK7	0.3587
MAPK9	CDK4	0.3587
MAPK8	CDK4	0.3587
MAPK12	CDK14	0.3587
MAPK10	CDKL2	0.3587
MAPK8	CDKL2	0.3587
CDK14	ICK	0.3587
CDK11A	MAK	0.3587
PDK1	AURKC	0.3587
PDK1	AURKA	0.3587
STK38L	AURKA	0.3587
SGK3	MARK2	0.3587
PRKCE	MARK2	0.3587
AKT2	SIK3	0.3587
AKT3	BRSK1	0.3587
PRKCE	PRKAA1	0.3587
PRKCH	PRKAA1	0.3587
PRKCE	HUNK	0.3587
PRKCQ	PSKH1	0.3587
SGK1	PNCK	0.3587
SGK3	PNCK	0.3587
AKT2	PNCK	0.3587
AKT2	CAMK1	0.3587
PRKCA	CAMK1	0.3587
GRK6	DCLK3	0.3587
GRK6	PHKG2	0.3587
SGK2	PHKG2	0.3587
SGK3	MAPKAPK3	0.3587
AKT3	MAPKAPK3	0.3587
MAP4K2	MAP3K4	0.3587
PAK3	MAP3K7	0.3587
ERBB4	NTRK2	0.3586
ERBB4	MUSK	0.3586
JAK3	EPHA8	0.3586
PTK7	EPHB2	0.3586
EPHB6	FRK	0.3586
TNK1	SRC	0.3586
EPHA7	MERTK	0.3586
TXK	AXL	0.3586
CSK	MAP3K10	0.3586
SRC	MAP3K10	0.3586
TYK2	MAP3K11	0.3586
CSK	MAP3K11	0.3586
STK40	AKT3	0.3586
PKN3	CAMKK1	0.3586
RPS6KA4	STK17A	0.3586
SPEG	KALRN	0.3586
MYLK	PSKH2	0.3586
CASK	MAPKAPK2	0.3586
MAP4K1	MAP3K8	0.3586
ROR2	KIT	0.3585
DDR2	RET	0.3585
SGK2	CAMKK2	0.3584
SGK3	STK33	0.3584
RPS6KB1	PSKH2	0.3584
MAST1	PSKH1	0.3584
RPS6KA4	CAMK1	0.3584
RPS6KA4	CAMK1D	0.3584
ROCK1	DCLK3	0.3584
SGK1	PRKD2	0.3584
RPS6KA1	ULK1	0.3584
PRKG2	PLK4	0.3584
PLK3	ERN2	0.3584
MAP2K1	MST4	0.3584
CSNK1A1L	TTBK2	0.3583
NTRK1	EPHB4	0.3583
JAK2	MATK	0.3583
TYK2	TXK	0.3583
EPHA2	CSF1R	0.3583
EPHB3	RET	0.3583
TEK	MAP3K9	0.3583
CDC42BPG	AKT3	0.3583
STK38L	PKN2	0.3583
STK38	PKN2	0.3583
GRK1	PRKACG	0.3583
DAPK1	PHKG2	0.3583
DAPK1	MKNK2	0.3583
CSK	MAP3K12	0.3582
MATK	MAP3K12	0.3582
MAPK15	CDK13	0.3582
CDK15	CDKL2	0.3582
PRKG2	CHEK1	0.3582
RPS6KB1	DAPK3	0.3581
RPS6KA5	DAPK2	0.3581
STK36	NEK1	0.3581
MINK1	MAP3K5	0.3581
JAK1	CSK	0.358
PTK7	FGR	0.358
NTRK1	YES1	0.358
PTK7	HCK	0.358
MUSK	BTK	0.358
EPHA10	PTK2B	0.358
JAK3	KIT	0.358
ERBB2	KDR	0.358
ERBB2	FLT1	0.358
EGFR	FLT1	0.358
ERBB4	FLT1	0.358
ZAP70	FGFR1	0.358
ZAP70	FGFR2	0.358
ERBB3	FGFR3	0.358
FYN	RAF1	0.358
ERBB4	MAP3K11	0.358
ERBB4	MAP3K9	0.358
ADRBK1	PKN1	0.358
PRKCI	PRKG1	0.358
RPS6KA3	SIK2	0.358
NUAK2	CAMK1G	0.358
CAMK2A	MKNK2	0.358
CAMK2D	MKNK2	0.358
STK33	CHEK2	0.358
PRKY	PHKG1	0.3579
FRK	MAP3K13	0.3578
TEC	MAP3K13	0.3578
ZAP70	MAP3K9	0.3578
JAK3	FGR	0.3577
EGFR	FGR	0.3577
ERBB3	FYN	0.3577
ROR1	LYN	0.3577
JAK2	BLK	0.3577
NTRK3	SYK	0.3577
EPHA5	TYRO3	0.3577
EPHA4	TYRO3	0.3577
FRK	RAF1	0.3577
ERBB4	KIAA1804	0.3577
MAPK8	CDK20	0.3577
MAPK11	CDK17	0.3577
MAPK12	CDK17	0.3577
MAPK14	MAK	0.3577
CDK16	MAK	0.3577
AURKC	SIK2	0.3577
DAPK3	SNRK	0.3577
RPS6KA4	HUNK	0.3577
MELK	CAMK1D	0.3577
PRKAA1	DCLK3	0.3577
NUAK2	PHKG2	0.3577
AURKC	ULK3	0.3577
MELK	ULK3	0.3577
CAMK4	PLK4	0.3577
EPHA3	MAP3K13	0.3575
EPHA4	MAP3K13	0.3575
EPHA3	MAP3K12	0.3575
HCK	LIMK1	0.3575
PKN1	AURKC	0.3575
OBSCN	TRIO	0.3575
TTN	TRIO	0.3575
PRKCE	NUAK2	0.3575
STK11	PRKAA2	0.3575
TSSK6	MELK	0.3575
PRKACA	CAMK1G	0.3575
PRKCD	CAMK4	0.3575
PKN2	CAMK4	0.3575
PRKACB	CAMK4	0.3575
TNK2	PTK7	0.3574
JAK3	PTK6	0.3574
DDR2	LYN	0.3574
JAK1	ABL2	0.3574
DDR1	ZAP70	0.3574
TYK2	KIT	0.3574
TEC	KIT	0.3574
TXK	FGFR2	0.3574
TXK	FGFR3	0.3574
MST1R	MAP3K10	0.3574
NTRK2	KIAA1804	0.3574
MAPK3	CDK10	0.3574
MAPK15	CDK16	0.3574
MAPK15	CDKL4	0.3574
MAPK7	ICK	0.3574
CDK13	ICK	0.3574
SGK494	RPS6KA2	0.3574
CIT	PRKACB	0.3574
BRSK2	STK33	0.3574
SNRK	CAMK2G	0.3574
MYLK3	PHKG1	0.3574
CAMK2B	MAPKAPK3	0.3574
CAMK2G	MAPKAPK5	0.3574
STK36	ULK1	0.3574
DAPK2	PLK4	0.3574
MYO3A	MAP3K8	0.3574
MAP4K4	MAP3K3	0.3574
MINK1	MAP3K3	0.3574
TNK1	ROR2	0.3571
JAK2	FES	0.3571
DDR2	FLT3	0.3571
DDR2	KIT	0.3571
TNK1	IGF1R	0.3571
ERBB2	INSR	0.3571
ZAP70	MST1R	0.3571
FGFR4	RYK	0.3571
HCK	MAP3K11	0.3571
GRK5	ROCK2	0.3571
GRK7	RPS6KA6	0.3571
CIT	PRKCE	0.3571
ADRBK1	PRKCQ	0.3571
GRK7	PRKACB	0.3571
STK38L	PRKX	0.3571
RPS6KA1	AURKC	0.3571
RPS6KA2	AURKB	0.3571
PRKACG	CAMKK1	0.3571
PRKACB	CAMKK1	0.3571
PRKACA	CAMKK2	0.3571
SPEG	STK17B	0.3571
SPEG	DAPK3	0.3571
PRKG1	MARK2	0.3571
TSSK1B	BRSK2	0.3571
RPS6KA6	PSKH2	0.3571
SGK3	PSKH2	0.3571
SGK2	PSKH2	0.3571
PRKCB	PSKH1	0.3571
AKT1	PNCK	0.3571
STK17A	PNCK	0.3571
AKT1	DCLK3	0.3571
MYLK4	CAMK2G	0.3571
RPS6KA3	CAMK2B	0.3571
RPS6KA1	CAMK2A	0.3571
RPS6KA2	CAMK2D	0.3571
STK38L	MAPKAPK3	0.3571
AKT1	MAPKAPK3	0.3571
NUAK2	MAPKAPK3	0.3571
RPS6KA1	MAPKAPK2	0.3571
SGK3	CHEK2	0.3571
DCLK3	ULK3	0.3571
JAK2	EGFR	0.3569
EPHA6	FGFR2	0.3569
EPHA6	FGFR4	0.3569
ERBB2	AXL	0.3569
DDR2	KIAA1804	0.3569
PDK1	ADRBK2	0.3569
PDK1	ROCK1	0.3569
GRK7	RPS6KB1	0.3569
STK38L	PRKCZ	0.3569
MAST2	PRKG1	0.3569
CAMKV	CHEK2	0.3569
CASK	PRKD2	0.3569
EGFR	MATK	0.3568
TYK2	ABL1	0.3568
RPS6KA2	STK17A	0.3568
GRK5	DAPK2	0.3568
RPS6KA2	DAPK2	0.3568
RPS6KA1	SNRK	0.3568
RPS6KA2	SNRK	0.3568
RPS6KB2	SNRK	0.3568
SNRK	MAPKAPK2	0.3568
MAPK8	CHEK2	0.3568
MAP2K1	STK4	0.3568
SLK	MAP3K5	0.3568
SLK	MAP3K6	0.3568
AMHR2	ACVR2A	0.3566
DDR1	CSK	0.3566
EPHA10	PTK6	0.3566
EPHA10	BMX	0.3566
EPHA10	TEC	0.3566
JAK1	PDGFRB	0.3566
JAK1	FLT3	0.3566
JAK3	FLT4	0.3566
JAK2	FLT1	0.3566
JAK1	ROS1	0.3566
TXK	INSR	0.3566
DDR1	MAP3K9	0.3566
CDK5	GSK3B	0.3566
STK40	PRKX	0.3566
RPS6KA4	MARK1	0.3566
RPS6KA5	MARK2	0.3566
RPS6KA5	SIK3	0.3566
STK33	PSKH2	0.3566
MKNK2	CHEK2	0.3566
RPS6KA3	STK10	0.3565
RPS6KA2	STK10	0.3565
MAPK3	CDK20	0.3564
MAPK11	CDK1	0.3564
MAPK14	CDK1	0.3564
CDK3	MOK	0.3564
MAPK3	MAK	0.3564
CDK20	MAK	0.3564
TNK2	EPHB2	0.3563
TNK2	EPHB1	0.3563
TNK2	EPHB4	0.3563
EGFR	LCK	0.3563
EGFR	HCK	0.3563
JAK2	SYK	0.3563
DDR2	SYK	0.3563
LMTK3	ROS1	0.3563
FLT3	INSRR	0.3563
KIT	INSRR	0.3563
KDR	INSRR	0.3563
CSF1R	IGF1R	0.3563
EPHA6	MST1R	0.3563
EPHB4	MST1R	0.3563
RAF1	KIAA1804	0.3563
STK32C	PRKACB	0.3563
SIK2	PSKH1	0.3563
SIK1	PSKH1	0.3563
SIK1	CASK	0.3563
SIK2	MKNK2	0.3563
DAPK3	STK36	0.3563
PAK2	MAP3K2	0.3563
ARAF	MAP3K13	0.3562
STK40	AKT1	0.3562
STK25	MAP3K4	0.3562
VRK1	VRK3	0.3561
JAK2	DDR2	0.3561
JAK2	DDR1	0.3561
CDK6	CDK8	0.3561
MAPK15	CDKL2	0.3561
TSSK4	PRKAA2	0.3561
TSSK2	PASK	0.3561
ERBB2	FER	0.356
FYN	FLT4	0.356
BMX	FLT4	0.356
ITK	KDR	0.356
TNK2	FLT1	0.356
FYN	FLT1	0.356
TEC	FLT1	0.356
ITK	FLT1	0.356
EPHA10	RET	0.356
TNK2	ALK	0.356
STK32B	LATS2	0.356
STK32B	LATS1	0.356
STK32B	SGK1	0.356
STK32C	PRKCQ	0.356
TSSK3	BRSK2	0.356
TSSK3	BRSK1	0.356
MYLK4	PNCK	0.356
MAST4	DCLK2	0.356
DAPK1	MAPKAPK2	0.356
STK33	MAPKAPK2	0.356
DCLK3	MAPKAPK2	0.356
MYLK4	PRKD1	0.356
PHKG2	PRKD2	0.356
MAST4	ULK1	0.356
MKNK1	PLK4	0.356
STK33	PLK1	0.356
CDK18	CDKL5	0.3559
AKT2	AURKC	0.3559
SGK2	AURKB	0.3559
PRKACA	AURKA	0.3559
PKN3	MARK2	0.3559
PRKACA	SIK3	0.3559
PRKACB	SIK1	0.3559
PRKACB	BRSK1	0.3559
PRKX	PRKAA2	0.3559
PKN1	CAMK1D	0.3559
SGK1	CAMK4	0.3559
PRKCE	CAMK4	0.3559
STK36	PAK3	0.3559
STK36	STK24	0.3559
PAK6	MAP3K4	0.3559
PAK4	MAP3K4	0.3559
TAOK1	MAP3K1	0.3559
ROR2	ALK	0.3558
EPHA1	MAP3K13	0.3558
SIK3	CHEK1	0.3558
BRSK2	CHEK1	0.3558
MAP2K5	STK25	0.3558
TEC	MAP3K7	0.3558
EPHA7	PDGFRA	0.3557
EPHA3	CSF1R	0.3557
EPHA1	FLT4	0.3557
EPHA4	KDR	0.3557
EPHA1	FGFR1	0.3557
ROR1	MERTK	0.3557
STK32A	RPS6KA4	0.3557
STK32B	RPS6KA4	0.3557
STK32A	RPS6KA5	0.3557
GRK6	PRKACA	0.3557
GRK5	PRKACB	0.3557
PRKCQ	PRKG2	0.3557
RPS6KA5	DCLK1	0.3557
RPS6KA4	CAMK2D	0.3557
PNCK	PRKD3	0.3557
CAMK1	PRKD3	0.3557
PNCK	PRKD1	0.3557
DCLK2	PRKD1	0.3557
PNCK	PRKD2	0.3557
CHEK2	ULK3	0.3557
TYK2	PTK6	0.3556
ABL2	MAP3K10	0.3556
ROS1	MAP3K10	0.3556
SRMS	MAP3K11	0.3556
NTRK1	MAP3K9	0.3556
PKN3	CAMKK2	0.3556
PKN1	STK17A	0.3556
RPS6KA6	MARK4	0.3556
RPS6KA6	MARK1	0.3556
RPS6KB1	MARK1	0.3556
RPS6KA6	MARK2	0.3556
RPS6KB1	MARK2	0.3556
RPS6KA6	BRSK1	0.3556
STK38L	CAMK1	0.3556
STK38L	CAMK1D	0.3556
PRKCZ	DCLK3	0.3556
RPS6KB2	MAPKAPK3	0.3556
PRKG2	MAPKAPK2	0.3556
ROCK1	STK36	0.3556
STK10	MAP3K1	0.3556
EGFR	EPHB4	0.3555
JAK2	PTK2B	0.3555
EPHB2	CSF1R	0.3555
EPHB1	FGFR1	0.3555
EPHB2	FGFR4	0.3555
FGFR3	MAP3K12	0.3555
FGFR4	MAP3K12	0.3555
GRK7	PRKCG	0.3555
GRK7	PRKCA	0.3555
GRK7	PRKCB	0.3555
STK38	PRKG2	0.3555
LATS2	PRKG2	0.3555
LATS1	PRKG2	0.3555
AKT1	PRKG2	0.3555
LATS2	PRKG1	0.3555
PKN3	PRKG1	0.3555
CASK	MKNK2	0.3555
MAPKAPK2	MKNK2	0.3555
DAPK1	CHEK2	0.3555
NTRK3	FYN	0.3554
ROR1	MST1R	0.3554
EPHA8	MAP3K10	0.3554
SRMS	KIAA1804	0.3554
ABL2	KIAA1804	0.3554
EPHA1	MAP3K11	0.3554
EPHB1	MAP3K9	0.3554
MAPK15	PHKG2	0.3554
MAPK3	GSK3B	0.3553
CDK15	GSK3B	0.3553
CDK3	GSK3A	0.3553
CDKL1	GSK3A	0.3553
RPS6KB2	CAMK2G	0.3553
CDK16	STK36	0.3553
TNIK	MAP3K7	0.3553
MAP4K4	MAP3K7	0.3553
JAK1	FLT1	0.3552
AATK	ROS1	0.3552
EPHA10	ABL2	0.3551
SRMS	INSRR	0.3551
SRMS	IGF1R	0.3551
TYK2	MST1R	0.3551
EPHA5	MST1R	0.3551
LYN	RAF1	0.3551
EPHA3	BRAF	0.3551
LYN	BRAF	0.3551
EPHB1	KIAA1804	0.3551
BRAF	MAP3K11	0.3551
FGFR2	MAP3K9	0.3551
BRAF	MAP3K9	0.3551
NLK	CDK20	0.3551
MAPK8	CDK6	0.3551
MAPK10	CDK5	0.3551
MAPK8	CDK5	0.3551
MAPK11	CDK15	0.3551
RPS6KA5	AURKB	0.3551
DAPK2	NUAK1	0.3551
AURKC	NUAK2	0.3551
DAPK3	SIK3	0.3551
DAPK3	BRSK1	0.3551
DAPK2	BRSK1	0.3551
SIK2	CAMK1G	0.3551
BRSK2	CAMK1G	0.3551
HUNK	CAMK4	0.3551
NUAK1	ULK3	0.3551
SIK3	ULK2	0.3551
TAOK3	MAP3K2	0.3551
MST1R	MAP3K13	0.355
DYRK1A	CLK1	0.355
DYRK1A	CLK4	0.355
DYRK1B	CLK4	0.355
GRK1	PRKCI	0.355
NUAK1	PIM3	0.355
TYK2	TNK1	0.3548
EGFR	TNK1	0.3548
PTK7	EPHA5	0.3548
PTK7	EPHA7	0.3548
ERBB2	PTK6	0.3548
DDR2	FGR	0.3548
ERBB3	ABL1	0.3548
TEC	RET	0.3548
EPHB4	TYRO3	0.3548
FGR	MERTK	0.3548
FGFR1	ZAK	0.3548
MAPK8	CDK11A	0.3548
NLK	CDK10	0.3548
HIPK4	MAK	0.3548
SGK494	RPS6KA6	0.3548
STK32C	RPS6KB2	0.3548
CIT	PRKY	0.3548
STK38L	PRKY	0.3548
STK38	PRKY	0.3548
SIK3	CAMK2A	0.3548
NUAK1	PHKG1	0.3548
PRKD3	STK36	0.3548
CSF1R	MAP3K7	0.3548
STK39	MAP3K7	0.3548
PAK6	MAP3K8	0.3548
SLK	MAP3K2	0.3548
MAP3K2	MAP3K14	0.3548
ROR1	FLT3	0.3547
DDR1	LTK	0.3547
TRIB1	NUAK1	0.3547
TNK1	MUSK	0.3546
PTK7	EPHB1	0.3546
PTK7	EPHB3	0.3546
JAK3	FRK	0.3546
TNK1	FLT4	0.3546
ERBB4	TIE1	0.3546
LMTK3	MERTK	0.3546
NTRK2	MERTK	0.3546
BMX	AXL	0.3546
CDK9	CDKL3	0.3546
CDK9	CDKL4	0.3546
STK32C	ADRBK2	0.3546
STK32C	ADRBK1	0.3546
ADRBK2	ROCK1	0.3546
RPS6KA2	DAPK1	0.3546
CAMKK2	SIK1	0.3546
SNRK	HUNK	0.3546
NIM1	HUNK	0.3546
RPS6KA3	CASK	0.3546
RPS6KA3	MAPKAPK3	0.3546
RPS6KA6	MAPKAPK5	0.3546
CAMK2D	PLK4	0.3546
ROR1	RET	0.3545
PRKCQ	NUAK2	0.3545
PRKY	MARK1	0.3545
PRKY	SIK1	0.3545
PRKY	BRSK2	0.3545
PRKY	PRKAA2	0.3545
PRKY	PHKG2	0.3545
STK36	TAOK1	0.3545
FER	MAP3K13	0.3544
MAPK1	CDK9	0.3544
TSSK6	NIM1	0.3544
CSNK1A1L	TTBK1	0.3543
EPHA2	KIT	0.3543
EPHA2	FLT4	0.3543
EPHA8	KDR	0.3543
PTK7	TIE1	0.3543
EPHA2	RYK	0.3543
RAF1	KSR2	0.3543
CIT	MAST4	0.3543
STK38L	PKN1	0.3543
STK38	PKN1	0.3543
CDC42BPG	PKN3	0.3543
STK38L	AURKB	0.3543
STK38	AURKA	0.3543
RPS6KA6	NUAK2	0.3543
RPS6KA1	NUAK2	0.3543
RPS6KB2	NUAK2	0.3543
SGK1	MARK4	0.3543
PRKCA	MARK4	0.3543
SGK1	MARK3	0.3543
SGK3	MARK1	0.3543
AKT3	HUNK	0.3543
PKN1	PSKH2	0.3543
PRKCH	CAMK1D	0.3543
PRKCA	CAMK1D	0.3543
PDK1	CAMK4	0.3543
AKT3	DCLK3	0.3543
PRKCA	DCLK3	0.3543
AKT2	DCLK1	0.3543
PRKACA	DCLK1	0.3543
PRKACB	DCLK1	0.3543
SGK3	PHKG2	0.3543
PRKX	PHKG1	0.3543
RPS6KA5	MAPKAPK2	0.3543
PKN2	CHEK2	0.3543
PSKH1	PRKD3	0.3543
PRKCQ	ULK3	0.3543
MKNK2	ULK3	0.3543
NTRK1	EPHB6	0.3542
DDR1	CSF1R	0.3542
SYK	TYRO3	0.3542
TEK	MAP3K11	0.3542
MAK	GSK3B	0.3542
MAST4	CAMK1D	0.3542
AATK	PTK7	0.3541
ERBB3	PDGFRA	0.3541
ERBB2	KIT	0.3541
PTK2B	LTK	0.3541
INSR	RYK	0.3541
GRK1	RPS6KB1	0.3541
ADRBK1	PKN2	0.3541
PDK1	PRKG2	0.3541
PRKCH	PRKG2	0.3541
MYLK2	KALRN	0.3541
PSKH2	CAMK2B	0.3541
PSKH2	CAMK2A	0.3541
PSKH2	MKNK1	0.3541
MAPK13	CDK5	0.354
CDK19	ICK	0.354
CDK5	MAK	0.354
AKT3	CAMKK2	0.354
RPS6KA5	NUAK1	0.354
SGK1	STK33	0.354
ROCK2	DCLK3	0.354
PRKCI	DCLK3	0.354
PRKACG	MAPKAPK5	0.354
PRKCA	PLK4	0.354
MAP2K1	STK25	0.354
DAPK3	SLK	0.354
MAP4K3	MAP3K7	0.354
PTK7	BMX	0.3539
ZAP70	PDGFRB	0.3539
ZAP70	FGFR3	0.3539
FYN	TYRO3	0.3539
ITK	TYRO3	0.3539
ITK	MST1R	0.3539
YES1	RAF1	0.3539
ROR2	MAP3K10	0.3539
ERBB2	MAP3K9	0.3539
RPS6KA3	SIK3	0.3539
AURKC	STK36	0.3539
PTK7	FGFR4	0.3538
MAPK15	CDK17	0.3538
MAPK1	CDK15	0.3538
NLK	ICK	0.3538
GRK7	PRKCI	0.3538
MAP2K5	TNIK	0.3538
EPHA10	FRK	0.3537
JAK1	SRC	0.3537
ERBB3	LCK	0.3537
EPHB6	SYK	0.3537
PTK6	INSRR	0.3537
BTK	IGF1R	0.3537
EPHA8	TYRO3	0.3537
EPHA3	TYRO3	0.3537
FLT3	MAP3K9	0.3537
AURKC	MARK3	0.3537
AURKA	MARK3	0.3537
BRSK2	DCLK3	0.3537
ROCK2	CHEK2	0.3537
PRKAA1	PRKD1	0.3537
CDK7	STK36	0.3537
